"C","CTY","J","Val"
"ccowp","FJI","jeggs",0.00244731888725112
"ccowp","FJI","jmilk",0.00131939680069417
"ccowp","FRP","jbeef",0.000556560400359777
"ccowp","FRP","jpork",0.000675282159556009
"ccowp","FRP","jlamb",0.000861197400035347
"ccowp","FRP","jpoul",0.00086789209348523
"ccowp","FRP","jeggs",0.0011667067960245
"ccowp","FRP","jmilk",6.23289235780215E-5
"ccowp","GEO","jbeef",0.000211828866163023
"ccowp","GEO","jpork",0.000318460079412254
"ccowp","GEO","jlamb",0.000199789098987619
"ccowp","GEO","jpoul",0.000172074312383211
"ccowp","GEO","jeggs",0.000166999080867295
"ccowp","GEO","jmilk",1.47699507396148E-5
"ccowp","GRC","jbeef",0.000177123783597783
"ccowp","GRC","jpork",0.000102164420957192
"ccowp","GRC","jlamb",0.000183099600016645
"ccowp","GRC","jpoul",0.000122829610964319
"ccowp","GRC","jeggs",0.000118256612488217
"ccowp","GRC","jmilk",7.46324214521445E-6
"ccowp","HRV","jbeef",0.000177123783597783
"ccowp","HRV","jpork",0.000102164420957192
"ccowp","HRV","jlamb",0.000183099600016645
"ccowp","HRV","jpoul",0.000122829610964319
"ccowp","HRV","jeggs",0.000118256612488217
"ccowp","HRV","jmilk",7.46324214521445E-6
"ccowp","HUN","jbeef",0.00018842903088439
"ccowp","HUN","jpork",0.000108685250737098
"ccowp","HUN","jlamb",0.000194786264643049
"ccowp","HUN","jpoul",0.000130669434040946
"ccowp","HUN","jeggs",0.000125804555628883
"ccowp","HUN","jmilk",7.93959713435061E-6
"ccowp","IND","jlamb",0.177899699425802
"ccowp","IND","jeggs",0.0845567054042701
"ccowp","IND","jmilk",0.00523101203759679
"ccowp","IRL","jbeef",0.00148949589815871
"ccowp","IRL","jpork",0.00180722524654688
"ccowp","IRL","jlamb",0.00230478128524485
"ccowp","IRL","jpoul",0.00232269797214278
"ccowp","IRL","jeggs",0.00312240142473129
"ccowp","IRL","jmilk",0.000166807907903791
"ccowp","JAM","jbeef",0.00306673435593546
"ccowp","JAM","jpork",0.00658338197459771
"ccowp","JAM","jlamb",0.000215539842143536
"ccowp","JAM","jpoul",0.00684914469258052
"ccowp","JAM","jeggs",0.00244731888725112
"ccowp","JAM","jmilk",0.00131939680069417
"ccowp","KAZ","jbeef",0.000496779694299936
"ccowp","KAZ","jpork",0.000746851922796028
"ccowp","KAZ","jlamb",0.000468544946491076
"ccowp","KAZ","jpoul",0.000403548598833374
"ccowp","KAZ","jeggs",0.000391643051336373
"ccowp","KAZ","jmilk",3.46368532212321E-5
"ccowp","MDA","jbeef",0.00018842903088439
"ccowp","MDA","jpork",0.000108685250737098
"ccowp","MDA","jlamb",0.000194786264643049
"ccowp","MDA","jpoul",0.000130669434040946
"ccowp","MDA","jeggs",0.000125804555628883
"ccowp","MDA","jmilk",7.93959713435061E-6
"ccowp","MEX","jbeef",0.000964283526725333
"ccowp","MEX","jpork",0.00648014217729828
"ccowp","MEX","jlamb",0.00152881823178013
"ccowp","MEX","jpoul",0.00483369781455776
"ccowp","MEX","jeggs",0.00588863608009378
"ccowp","MEX","jmilk",0.000805766322088627
"ccowp","OAO","jbeef",0.00306673435593546
"ccowp","OAO","jpork",0.00658338197459771
"ccowp","OAO","jlamb",0.000215539842143536
"ccowp","OAO","jpoul",0.00684914469258052
"ccowp","OAO","jeggs",0.00244731888725112
"ccowp","OAO","jmilk",0.00131939680069417
"ccowp","OBN","jbeef",0.000177123783597783
"ccowp","OBN","jpork",0.000102164420957192
"ccowp","OBN","jlamb",0.000183099600016645
"ccowp","OBN","jpoul",0.000122829610964319
"ccowp","OBN","jeggs",0.000118256612488217
"ccowp","OBN","jmilk",7.46324214521445E-6
"ccowp","OIO","jbeef",0.00306673435593546
"ccowp","OIO","jpork",0.00658338197459771
"ccowp","OIO","jlamb",0.000215539842143536
"ccowp","OIO","jpoul",0.00684914469258052
"ccowp","OIO","jeggs",0.00244731888725112
"ccowp","OIO","jmilk",0.00131939680069417
"ccowp","OPO","jbeef",0.00306673435593546
"ccowp","OPO","jpork",0.00658338197459771
"ccowp","OPO","jlamb",0.000215539842143536
"ccowp","OPO","jpoul",0.00684914469258052
"ccowp","OPO","jeggs",0.00244731888725112
"ccowp","OPO","jmilk",0.00131939680069417
"ccowp","PAK","jbeef",0.0223459655820044
"ccowp","PAK","jlamb",0.0222501349303857
"ccowp","PAK","jpoul",0.0964230592832847
"ccowp","PAK","jeggs",0.118951974291107
"ccowp","PAK","jmilk",0.00209085058077235
"ccowp","POL","jbeef",9.21066836626973E-6
"ccowp","POL","jpork",5.31268348696481E-6
"ccowp","POL","jlamb",9.52141863443722E-6
"ccowp","POL","jpoul",6.38730039055257E-6
"ccowp","POL","jeggs",6.1494984898294E-6
"ccowp","POL","jmilk",3.88098350997501E-7
"ccowp","PRT","jbeef",0.000205255378614214
"ccowp","PRT","jpork",0.000249039089452814
"ccowp","PRT","jlamb",0.00031760326155358
"ccowp","PRT","jpoul",0.000320072215215884
"ccowp","PRT","jeggs",0.000430272877831377
"ccowp","PRT","jmilk",2.2986448190265E-5
"ccowp","PRY","jbeef",0.000926476302615499
"ccowp","PRY","jpork",0.00100168677037528
"ccowp","PRY","jlamb",2.5276373418681E-5
"ccowp","PRY","jpoul",0.000978354733373421
"ccowp","PRY","jeggs",0.00182705757931606
"ccowp","PRY","jmilk",0.000299339429262491
"ccowp","ROU","jbeef",0.00018842903088439
"ccowp","ROU","jpork",0.000108685250737098
"ccowp","ROU","jlamb",0.000194786264643049
"ccowp","ROU","jpoul",0.000130669434040946
"ccowp","ROU","jeggs",0.000125804555628883
"ccowp","ROU","jmilk",7.93959713435061E-6
"ccowp","RUS","jbeef",0.000200442748497284
"ccowp","RUS","jpork",0.000301342374909989
"ccowp","RUS","jlamb",0.000189050136774347
"ccowp","RUS","jpoul",0.000162825061308343
"ccowp","RUS","jeggs",0.00015802263106011
"ccowp","RUS","jmilk",1.39760438463541E-5
"ccowp","SLB","jbeef",0.00306673435593546
"ccowp","SLB","jpork",0.00658338197459771
"ccowp","SLB","jlamb",0.000215539842143536
"ccowp","SLB","jpoul",0.00684914469258052
"ccowp","SLB","jeggs",0.00244731888725112
"ccowp","SLB","jmilk",0.00131939680069417
"ccowp","SPP","jbeef",0.000205255378614214
"ccowp","SPP","jpork",0.000249039089452814
"ccowp","SPP","jlamb",0.00031760326155358
"ccowp","SPP","jpoul",0.000320072215215884
"ccowp","SPP","jeggs",0.000430272877831377
"ccowp","SPP","jmilk",2.2986448190265E-5
"ccowp","SVK","jbeef",0.00018842903088439
"ccowp","SVK","jpork",0.000108685250737098
"ccowp","SVK","jlamb",0.000194786264643049
"ccowp","SVK","jpoul",0.000130669434040946
"ccowp","SVK","jeggs",0.000125804555628883
"ccowp","SVK","jmilk",7.93959713435061E-6
"ccowp","SVN","jbeef",0.000177123783597783
"ccowp","SVN","jpork",0.000102164420957192
"ccowp","SVN","jlamb",0.000183099600016645
"ccowp","SVN","jpoul",0.000122829610964319
"ccowp","SVN","jeggs",0.000118256612488217
"ccowp","SVN","jmilk",7.46324214521445E-6
"ccowp","TUR","jbeef",0.0124754015023856
"ccowp","TUR","jpork",0.0394930891641078
"ccowp","TUR","jlamb",0.029780726103071
"ccowp","TUR","jpoul",0.0397524166264829
"ccowp","TUR","jeggs",0.0395971051242912
"ccowp","TUR","jmilk",0.00350580603177762
"ccowp","UKP","jbeef",0.00148949589815871
"ccowp","UKP","jpork",0.00180722524654688
"ccowp","UKP","jlamb",0.00230478128524485
"ccowp","UKP","jpoul",0.00232269797214278
"ccowp","UKP","jeggs",0.00312240142473129
"ccowp","UKP","jmilk",0.000166807907903791
"ccowp","USA","jbeef",1.11616432816527E-6
"ccowp","USA","jpork",7.37033005937374E-7
"ccowp","USA","jlamb",1.56880118892214E-6
"ccowp","USA","jpoul",6.06605350213675E-7
"ccowp","USA","jeggs",1.25281076688931E-7
"ccowp","USA","jmilk",1.33453653582104E-7
"ccowp","UZB","jbeef",0.000101827561525861
"ccowp","UZB","jpork",0.000153086188891819
"ccowp","UZB","jlamb",9.6040135927225E-5
"ccowp","UZB","jpoul",8.2717490766783E-5
"ccowp","UZB","jeggs",8.02771477250686E-5
"ccowp","UZB","jmilk",7.09969900725806E-6
"ccowp","VUT","jbeef",0.00306673435593546
"ccowp","VUT","jpork",0.00658338197459771
"ccowp","VUT","jlamb",0.000215539842143536
"ccowp","VUT","jpoul",0.00684914469258052
"ccowp","VUT","jeggs",0.00244731888725112
"ccowp","VUT","jmilk",0.00131939680069417
"clent","AFG","jpoul",0.236106829022181
"clent","AFG","jeggs",0.0827247195161776
"clent","AFG","jmilk",0.0102413520322331
"clent","ALB","jbeef",0.000177123783597783
"clent","ALB","jpork",0.000102164420957192
"clent","ALB","jlamb",0.000183099600016645
"clent","ALB","jpoul",0.000122829610964319
"clent","ALB","jeggs",0.000118256612488217
"clent","ALB","jmilk",7.46324214521445E-6
"clent","ARM","jbeef",0.000211828866163023
"clent","ARM","jpork",0.000318460079412254
"clent","ARM","jlamb",0.000199789098987619
"clent","ARM","jpoul",0.000172074312383211
"clent","ARM","jeggs",0.000166999080867295
"clent","ARM","jmilk",1.47699507396148E-5
"clent","AZE","jbeef",0.000211828866163023
"clent","AZE","jpork",0.000318460079412254
"clent","AZE","jlamb",0.000199789098987619
"clent","AZE","jpoul",0.000172074312383211
"clent","AZE","jeggs",0.000166999080867295
"clent","AZE","jmilk",1.47699507396148E-5
"clent","BGD","jpoul",0.00196521672181716
"clent","BGD","jeggs",0.00138082332822416
"clent","BGD","jmilk",0.000310297377129025
"clent","BGR","jbeef",0.00018842903088439
"clent","BGR","jpork",0.000108685250737098
"clent","BGR","jlamb",0.000194786264643049
"clent","BGR","jpoul",0.000130669434040946
"clent","BGR","jeggs",0.000125804555628883
"clent","BGR","jmilk",7.93959713435061E-6
"clent","BLR","jbeef",7.94088419447072E-5
"clent","BLR","jpork",0.000119381964176141
"clent","BLR","jlamb",7.48954628854673E-5
"clent","BLR","jpoul",6.45059482321291E-5
"clent","BLR","jeggs",6.26033828991778E-5
"clent","BLR","jmilk",5.53685012367744E-6
"clent","BLT","jbeef",7.94088419447072E-5
"clent","BLT","jpork",0.000119381964176141
"clent","BLT","jlamb",7.48954628854673E-5
"clent","BLT","jpoul",6.45059482321291E-5
"clent","BLT","jeggs",6.26033828991778E-5
"clent","BLT","jmilk",5.53685012367744E-6
"clent","BLX","jbeef",0.000259819963144909
"clent","BLX","jpork",0.000315243027881321
"clent","BLX","jlamb",0.000402034130694588
"clent","BLX","jpoul",0.00040515942492014
"clent","BLX","jeggs",0.000544655560381309
"clent","BLX","jmilk",2.90971089866166E-5
"clent","BOL","jbeef",0.000926476302615499
"clent","BOL","jpork",0.00100168677037528
"clent","BOL","jlamb",2.5276373418681E-5
"clent","BOL","jpoul",0.000978354733373421
"clent","BOL","jeggs",0.00182705757931606
"clent","BOL","jmilk",0.000299339429262491
"clent","CAN","jbeef",0.0147786499624739
"clent","CAN","jpork",0.0212256653486706
"clent","CAN","jlamb",0.00420549899748938
"clent","CAN","jpoul",0.0102974273950895
"clent","CAN","jeggs",0.0122120579619898
"clent","CAN","jmilk",0.00134679626262454
"clent","CRB","jbeef",0.00306673435593546
"clent","CRB","jpork",0.00658338197459771
"clent","CRB","jlamb",0.000215539842143536
"clent","CRB","jpoul",0.00684914469258052
"clent","CRB","jeggs",0.00244731888725112
"clent","CRB","jmilk",0.00131939680069417
"clent","CZE","jbeef",0.00018842903088439
"clent","CZE","jpork",0.000108685250737098
"clent","CZE","jlamb",0.000194786264643049
"clent","CZE","jpoul",0.000130669434040946
"clent","CZE","jeggs",0.000125804555628883
"clent","CZE","jmilk",7.93959713435061E-6
"clent","DEU","jbeef",0.000166614616736805
"clent","DEU","jpork",0.000202155737510063
"clent","DEU","jlamb",0.000257812224241731
"clent","DEU","jpoul",0.000259816380093642
"clent","DEU","jeggs",0.000349270996531892
"clent","DEU","jmilk",1.86590884059602E-5
"clent","DZA","jbeef",0.000591752533845197
"clent","DZA","jpork",0.00384881335758203
"clent","DZA","jlamb",0.0022782402556289
"clent","DZA","jpoul",0.00183657475550394
"clent","DZA","jeggs",0.00463900668081108
"clent","DZA","jmilk",0.000419672520927639
"clent","FJI","jbeef",0.00306673435593546
"clent","FJI","jpork",0.00658338197459771
"clent","FJI","jlamb",0.000215539842143536
"clent","FJI","jpoul",0.00684914469258052
"clent","FJI","jeggs",0.00244731888725112
"clent","FJI","jmilk",0.00131939680069417
"clent","FRP","jbeef",0.000556560400359777
"clent","FRP","jpork",0.000675282159556009
"clent","FRP","jlamb",0.000861197400035347
"clent","FRP","jpoul",0.00086789209348523
"clent","FRP","jeggs",0.0011667067960245
"clent","FRP","jmilk",6.23289235780215E-5
"clent","GEO","jbeef",0.000211828866163023
"clent","GEO","jpork",0.000318460079412254
"clent","GEO","jlamb",0.000199789098987619
"clent","GEO","jpoul",0.000172074312383211
"clent","GEO","jeggs",0.000166999080867295
"clent","GEO","jmilk",1.47699507396148E-5
"clent","GRC","jbeef",0.000177123783597783
"clent","GRC","jpork",0.000102164420957192
"clent","GRC","jlamb",0.000183099600016645
"clent","GRC","jpoul",0.000122829610964319
"clent","GRC","jeggs",0.000118256612488217
"clent","GRC","jmilk",7.46324214521445E-6
"clent","HRV","jbeef",0.000177123783597783
"clent","HRV","jpork",0.000102164420957192
"clent","HRV","jlamb",0.000183099600016645
"clent","HRV","jpoul",0.000122829610964319
"clent","HRV","jeggs",0.000118256612488217
"clent","HRV","jmilk",7.46324214521445E-6
"clent","HUN","jbeef",0.00018842903088439
"clent","HUN","jpork",0.000108685250737098
"clent","HUN","jlamb",0.000194786264643049
"clent","HUN","jpoul",0.000130669434040946
"clent","HUN","jeggs",0.000125804555628883
"clent","HUN","jmilk",7.93959713435061E-6
"clent","IND","jlamb",0.177899699425802
"clent","IND","jeggs",0.0845567054042701
"clent","IND","jmilk",0.00523101203759679
"clent","IRL","jbeef",0.00148949589815871
"clent","IRL","jpork",0.00180722524654688
"clent","IRL","jlamb",0.00230478128524485
"clent","IRL","jpoul",0.00232269797214278
"clent","IRL","jeggs",0.00312240142473129
"clent","IRL","jmilk",0.000166807907903791
"clent","JAM","jbeef",0.00306673435593546
"clent","JAM","jpork",0.00658338197459771
"clent","JAM","jlamb",0.000215539842143536
"clent","JAM","jpoul",0.00684914469258052
"clent","JAM","jeggs",0.00244731888725112
"clent","JAM","jmilk",0.00131939680069417
"clent","KAZ","jbeef",0.000496779694299936
"clent","KAZ","jpork",0.000746851922796028
"clent","KAZ","jlamb",0.000468544946491076
"clent","KAZ","jpoul",0.000403548598833374
"clent","KAZ","jeggs",0.000391643051336373
"clent","KAZ","jmilk",3.46368532212321E-5
"clent","MDA","jbeef",0.00018842903088439
"clent","MDA","jpork",0.000108685250737098
"clent","MDA","jlamb",0.000194786264643049
"clent","MDA","jpoul",0.000130669434040946
"clent","MDA","jeggs",0.000125804555628883
"clent","MDA","jmilk",7.93959713435061E-6
"clent","MEX","jbeef",0.000964283526725333
"clent","MEX","jpork",0.00648014217729828
"clent","MEX","jlamb",0.00152881823178013
"clent","MEX","jpoul",0.00483369781455776
"clent","MEX","jeggs",0.00588863608009378
"clent","MEX","jmilk",0.000805766322088627
"clent","OAO","jbeef",0.00306673435593546
"clent","OAO","jpork",0.00658338197459771
"clent","OAO","jlamb",0.000215539842143536
"clent","OAO","jpoul",0.00684914469258052
"clent","OAO","jeggs",0.00244731888725112
"clent","OAO","jmilk",0.00131939680069417
"clent","OBN","jbeef",0.000177123783597783
"clent","OBN","jpork",0.000102164420957192
"clent","OBN","jlamb",0.000183099600016645
"clent","OBN","jpoul",0.000122829610964319
"clent","OBN","jeggs",0.000118256612488217
"clent","OBN","jmilk",7.46324214521445E-6
"clent","OIO","jbeef",0.00306673435593546
"clent","OIO","jpork",0.00658338197459771
"clent","OIO","jlamb",0.000215539842143536
"clent","OIO","jpoul",0.00684914469258052
"clent","OIO","jeggs",0.00244731888725112
"clent","OIO","jmilk",0.00131939680069417
"clent","OPO","jbeef",0.00306673435593546
"clent","OPO","jpork",0.00658338197459771
"clent","OPO","jlamb",0.000215539842143536
"clent","OPO","jpoul",0.00684914469258052
"clent","OPO","jeggs",0.00244731888725112
"clent","OPO","jmilk",0.00131939680069417
"clent","PAK","jbeef",0.0223459655820044
"clent","PAK","jlamb",0.0222501349303857
"clent","PAK","jpoul",0.0964230592832847
"clent","PAK","jeggs",0.118951974291107
"clent","PAK","jmilk",0.00209085058077235
"clent","POL","jbeef",9.21066836626973E-6
"clent","POL","jpork",5.31268348696481E-6
"clent","POL","jlamb",9.52141863443722E-6
"clent","POL","jpoul",6.38730039055257E-6
"clent","POL","jeggs",6.1494984898294E-6
"clent","POL","jmilk",3.88098350997501E-7
"clent","PRT","jbeef",0.000205255378614214
"clent","PRT","jpork",0.000249039089452814
"clent","PRT","jlamb",0.00031760326155358
"clent","PRT","jpoul",0.000320072215215884
"clent","PRT","jeggs",0.000430272877831377
"clent","PRT","jmilk",2.2986448190265E-5
"clent","PRY","jbeef",0.000926476302615499
"clent","PRY","jpork",0.00100168677037528
"clent","PRY","jlamb",2.5276373418681E-5
"clent","PRY","jpoul",0.000978354733373421
"clent","PRY","jeggs",0.00182705757931606
"clent","PRY","jmilk",0.000299339429262491
"clent","ROU","jbeef",0.00018842903088439
"clent","ROU","jpork",0.000108685250737098
"clent","ROU","jlamb",0.000194786264643049
"clent","ROU","jpoul",0.000130669434040946
"clent","ROU","jeggs",0.000125804555628883
"clent","ROU","jmilk",7.93959713435061E-6
"clent","RUS","jbeef",0.000200442748497284
"clent","RUS","jpork",0.000301342374909989
"clent","RUS","jlamb",0.000189050136774347
"clent","RUS","jpoul",0.000162825061308343
"clent","RUS","jeggs",0.00015802263106011
"clent","RUS","jmilk",1.39760438463541E-5
"clent","SLB","jbeef",0.00306673435593546
"clent","SLB","jpork",0.00658338197459771
"clent","SLB","jlamb",0.000215539842143536
"clent","SLB","jpoul",0.00684914469258052
"clent","SLB","jeggs",0.00244731888725112
"clent","SLB","jmilk",0.00131939680069417
"clent","SPP","jbeef",0.000205255378614214
"clent","SPP","jpork",0.000249039089452814
"clent","SPP","jlamb",0.00031760326155358
"clent","SPP","jpoul",0.000320072215215884
"clent","SPP","jeggs",0.000430272877831377
"clent","SPP","jmilk",2.2986448190265E-5
"clent","SVK","jbeef",0.00018842903088439
"clent","SVK","jpork",0.000108685250737098
"clent","SVK","jlamb",0.000194786264643049
"clent","SVK","jpoul",0.000130669434040946
"clent","SVK","jeggs",0.000125804555628883
"clent","SVK","jmilk",7.93959713435061E-6
"clent","SVN","jbeef",0.000177123783597783
"clent","SVN","jpork",0.000102164420957192
"clent","SVN","jlamb",0.000183099600016645
"clent","SVN","jpoul",0.000122829610964319
"clent","SVN","jeggs",0.000118256612488217
"clent","SVN","jmilk",7.46324214521445E-6
"clent","TUR","jbeef",0.0124754015023856
"clent","TUR","jpork",0.0394930891641078
"clent","TUR","jlamb",0.029780726103071
"clent","TUR","jpoul",0.0397524166264829
"clent","TUR","jeggs",0.0395971051242912
"clent","TUR","jmilk",0.00350580603177762
"clent","UKP","jbeef",0.00148949589815871
"clent","UKP","jpork",0.00180722524654688
"clent","UKP","jlamb",0.00230478128524485
"clent","UKP","jpoul",0.00232269797214278
"clent","UKP","jeggs",0.00312240142473129
"clent","UKP","jmilk",0.000166807907903791
"clent","USA","jbeef",1.11616432816527E-6
"clent","USA","jpork",7.37033005937374E-7
"clent","USA","jlamb",1.56880118892214E-6
"clent","USA","jpoul",6.06605350213675E-7
"clent","USA","jeggs",1.25281076688931E-7
"clent","USA","jmilk",1.33453653582104E-7
"clent","UZB","jbeef",0.000101827561525861
"clent","UZB","jpork",0.000153086188891819
"clent","UZB","jlamb",9.6040135927225E-5
"clent","UZB","jpoul",8.2717490766783E-5
"clent","UZB","jeggs",8.02771477250686E-5
"clent","UZB","jmilk",7.09969900725806E-6
"clent","VUT","jbeef",0.00306673435593546
"clent","VUT","jpork",0.00658338197459771
"clent","VUT","jlamb",0.000215539842143536
"clent","VUT","jpoul",0.00684914469258052
"clent","VUT","jeggs",0.00244731888725112
"clent","VUT","jmilk",0.00131939680069417
"cpigp","CRB","jbeef",0.0001098473966167
"cpigp","CRB","jpork",0.0001098473966167
"cpigp","CRB","jlamb",0.0001098473966167
"cpigp","CRB","jpoul",0.0001098473966167
"cpigp","CRB","jeggs",0.0001098473966167
"cpigp","CRB","jmilk",0.0001098473966167
"cpigp","FJI","jbeef",0.0001098473966167
"cpigp","FJI","jpork",0.0001098473966167
"cpigp","FJI","jlamb",0.0001098473966167
"cpigp","FJI","jpoul",0.0001098473966167
"cpigp","FJI","jeggs",0.0001098473966167
"cpigp","FJI","jmilk",0.0001098473966167
"cpigp","IND","jlamb",0.0325229603855194
"cpigp","IND","jeggs",0.0154583419144004
"cpigp","IND","jmilk",0.000956314135572173
"cpigp","JAM","jbeef",0.0001098473966167
"cpigp","JAM","jpork",0.0001098473966167
"cpigp","JAM","jlamb",0.0001098473966167
"cpigp","JAM","jpoul",0.0001098473966167
"cpigp","JAM","jeggs",0.0001098473966167
"cpigp","JAM","jmilk",0.0001098473966167
"cpigp","MWI","jpork",0.111725362647261
"cpigp","MWI","jpoul",0.041442168849746
"cpigp","MWI","jeggs",0.0466045151424479
"cpigp","MWI","jmilk",0.00362081233029788
"cpigp","OAO","jbeef",0.0001098473966167
"cpigp","OAO","jpork",0.0001098473966167
"cpigp","OAO","jlamb",0.0001098473966167
"cpigp","OAO","jpoul",0.0001098473966167
"cpigp","OAO","jeggs",0.0001098473966167
"cpigp","OAO","jmilk",0.0001098473966167
"cpigp","OIO","jbeef",0.0001098473966167
"cpigp","OIO","jpork",0.0001098473966167
