"CTY","JJJ","Val"
"MWI","jgdml",-0.07
"MWI","jrpol",-0.07
"MWI","jrpml",-0.07
"MWI","jsbol",-0.07
"MWI","jsbml",-0.07
"MWI","jsfol",-0.07
"MWI","jsfml",-0.07
"MWI","jplol",-0.07
"MWI","jpkol",-0.07
"MWI","jpkml",-0.07
"MWI","jtool",-0.07
"MWI","jtoml",-0.07
"MWI","jcoco",-0.07
"MWI","jcafe",-0.07
"MWI","jcott",-0.1447
"MWI","jteas",-0.07
"MWI","jothr",-0.0522
"MWI","Shrimp",-0.172164591820478
"MWI","Crust",-0.172164591820478
"MWI","Salmon",-0.173099524340562
"MWI","Tuna",-0.174034456860647
"MWI","Cobswf",-0.174501923120689
"MWI","Eelstg",-0.174969389380732
"MWI","Tilapia",-0.175436855640774
"MWI","Pangas",-0.175904321900816
"MWI","Carp",-0.176371788160859
"MWI","Mullet",-0.176839254420901
"MWI","OFrshD",-0.177306720680943
"MWI","OCarp",-0.177774186940986
"MWI","OPelag",-0.178241653201028
"MWI","OMarn",-0.17870911946107
"MYS","jbeef",0.13
"MYS","jpork",0.13
"MYS","jbarl",0.45
"MYS","jmaiz",0.13
"MYS","jmill",0.45
"MYS","jrice",0.49
"MYS","jsorg",0.45
"MYS","jwhea",0.13
"MYS","jocer",0.45
"MYS","jbean",0.1268
"MYS","jchkp",0.1268
"MYS","jcowp",0.1268
"MYS","jlent",0.1268
"MYS","jpigp",0.1268
"MYS","jopul",0.1268
"MYS","jbana",0.17
"MYS","jplnt",0.17
"MYS","jsubf",0.17
"MYS","jtemf",0.17
"MYS","jvege",0.17
"MYS","jgrnd",0.1268
"MYS","jgdnt",0.1268
"MYS","jgdol",-0.17
"MYS","jgdml",-0.17
"MYS","jrpsd",0.48
"MYS","jrpnt",0.48
"MYS","jrpol",-0.17
"MYS","jrpml",-0.17
"MYS","jsoyb",0.48
"MYS","jsbnt",0.48
"MYS","jsbol",-0.17
"MYS","jsbml",-0.17
"MYS","jsnfl",0.48
"MYS","jsfnt",0.48
"MYS","jsfol",-0.17
"MYS","jsfml",-0.17
"MYS","jpalm",0.48
"MYS","jplol",-0.17
"MYS","jpkrl",0.48
"MYS","jpkol",-0.17
"MYS","jpkml",-0.17
"MYS","jtols",0.48
"MYS","jtont",0.48
"MYS","jtool",-0.17
"MYS","jtoml",-0.17
"MYS","jcoco",0.17
"MYS","jcafe",0.17
"MYS","jcott",0.3515
"MYS","jteas",0.17
"MYS","jothr",0.1268
"MYS","Shrimp",-0.0510908304695143
"MYS","Crust",-0.0510908304695143
"MYS","Salmon",-0.0520257629895989
"MYS","Tuna",-0.0529606955096837
"MYS","Cobswf",-0.0534281617697259
"MYS","Eelstg",-0.0538956280297683
"MYS","Tilapia",-0.0543630942898106
"MYS","Pangas",-0.0548305605498529
"MYS","Carp",-0.0552980268098952
"MYS","Mullet",-0.0557654930699375
"MYS","OFrshD",-0.0562329593299799
"MYS","OCarp",-0.0567004255900222
"MYS","OPelag",-0.0571678918500646
"MYS","OMarn",-0.0576353581101069
"NAM","jbeef",0.24
"NAM","jeggs",0.09
"NAM","jmilk",-0.29
"NAM","jbarl",-0.2
"NAM","jmaiz",-0.2
"NAM","jmill",-0.2
"NAM","jrice",0.12
"NAM","jsorg",-0.2
"NAM","jwhea",-0.25
"NAM","jocer",-0.2
"NAM","jbean",-0.0522
"NAM","jchkp",-0.0522
"NAM","jcowp",-0.0522
"NAM","jlent",-0.0522
"NAM","jpigp",-0.0522
"NAM","jopul",-0.0522
"NAM","jbana",-0.07
"NAM","jplnt",-0.07
"NAM","jsubf",-0.07
"NAM","jtemf",-0.07
"NAM","jvege",-0.07
"NAM","jsugr",0.3
"NAM","jgrnd",-0.0522
"NAM","jgdnt",-0.0522
"NAM","jgdol",-0.07
"NAM","jgdml",-0.07
"NAM","jrpol",-0.07
"NAM","jrpml",-0.07
"NAM","jsbol",-0.07
"NAM","jsbml",-0.07
"NAM","jsfol",-0.07
"NAM","jsfml",-0.07
"NAM","jplol",-0.07
"NAM","jpkol",-0.07
"NAM","jpkml",-0.07
"NAM","jtool",-0.07
"NAM","jtoml",-0.07
"NAM","jcoco",-0.07
"NAM","jcafe",-0.07
"NAM","jcott",-0.1447
"NAM","jteas",-0.07
"NAM","jothr",-0.0522
"NAM","Shrimp",-0.162815266619631
"NAM","Crust",-0.162815266619631
"NAM","Salmon",-0.163750199139716
"NAM","Tuna",-0.1646851316598
"NAM","Cobswf",-0.165152597919843
"NAM","Eelstg",-0.165620064179885
"NAM","Tilapia",-0.166087530439927
"NAM","Pangas",-0.16655499669997
"NAM","Carp",-0.167022462960012
"NAM","Mullet",-0.167489929220054
"NAM","OFrshD",-0.167957395480097
"NAM","OCarp",-0.168424861740139
"NAM","OPelag",-0.168892328000181
"NAM","OMarn",-0.169359794260224
"NER","jbeef",0.28
"NER","jpork",0.08
"NER","jlamb",0.16
"NER","jpoul",0.08
"NER","jbarl",-0.17
"NER","jmaiz",-0.17
"NER","jmill",-0.17
"NER","jrice",-0.34
"NER","jsorg",-0.17
"NER","jwhea",-0.29
"NER","jocer",-0.17
"NER","jbean",-0.1044
"NER","jchkp",-0.1044
"NER","jcowp",-0.1044
"NER","jlent",-0.1044
"NER","jpigp",-0.1044
"NER","jopul",-0.1044
"NER","jbana",-0.14
"NER","jplnt",-0.14
"NER","jsubf",-0.14
"NER","jtemf",-0.14
"NER","jvege",-0.14
"NER","jsugr",0.3
"NER","jgrnd",-0.1044
"NER","jgdnt",-0.1044
"NER","jgdol",-0.03
"NER","jgdml",-0.03
"NER","jrpol",-0.03
"NER","jrpml",-0.03
"NER","jsbol",-0.03
"NER","jsbml",-0.03
"NER","jsfol",-0.03
"NER","jsfml",-0.03
"NER","jplol",-0.03
"NER","jpkol",-0.03
"NER","jpkml",-0.03
"NER","jtool",-0.03
"NER","jtoml",-0.03
"NER","jcoco",-0.14
"NER","jcafe",-0.14
"NER","jcott",-0.2895
"NER","jteas",-0.14
"NER","jothr",-0.1044
"NER","Shrimp",-0.153465941418785
"NER","Crust",-0.153465941418785
"NER","Salmon",-0.154400873938869
"NER","Tuna",-0.155335806458954
"NER","Cobswf",-0.155803272718996
"NER","Eelstg",-0.156270738979039
"NER","Tilapia",-0.156738205239081
"NER","Pangas",-0.157205671499123
"NER","Carp",-0.157673137759166
"NER","Mullet",-0.158140604019208
"NER","OFrshD",-0.15860807027925
"NER","OCarp",-0.159075536539293
"NER","OPelag",-0.159543002799335
"NER","OMarn",-0.160010469059377
"NGA","jbeef",0.25
"NGA","jpork",0.25
"NGA","jlamb",0.25
"NGA","jpoul",0.25
"NGA","jbarl",-0.1
"NGA","jmaiz",-0.1
"NGA","jmill",-0.1
"NGA","jrice",0.3
"NGA","jsorg",-0.1
"NGA","jwhea",-0.3
"NGA","jocer",-0.1
"NGA","jbean",-0.0671
"NGA","jchkp",-0.0671
"NGA","jcowp",-0.0671
"NGA","jlent",-0.0671
"NGA","jpigp",-0.0671
"NGA","jopul",-0.0671
"NGA","jbana",-0.09
"NGA","jplnt",-0.09
"NGA","jsubf",-0.09
"NGA","jtemf",-0.09
"NGA","jvege",-0.09
"NGA","jsugr",0.3
"NGA","jgrnd",-0.0671
"NGA","jgdnt",-0.0671
"NGA","jgdol",-0.1
"NGA","jgdml",-0.1
"NGA","jrpol",-0.1
"NGA","jrpml",-0.1
"NGA","jsbol",-0.1
"NGA","jsbml",-0.1
"NGA","jsfol",-0.1
"NGA","jsfml",-0.1
"NGA","jplol",-0.1
"NGA","jpkol",-0.1
"NGA","jpkml",-0.1
"NGA","jtool",-0.1
"NGA","jtoml",-0.1
"NGA","jcoco",-0.09
"NGA","jcafe",-0.09
"NGA","jcott",-0.1861
"NGA","jteas",-0.09
"NGA","jothr",-0.0671
"NGA","Shrimp",-0.153465941418785
"NGA","Crust",-0.153465941418785
"NGA","Salmon",-0.154400873938869
"NGA","Tuna",-0.155335806458954
"NGA","Cobswf",-0.155803272718996
"NGA","Eelstg",-0.156270738979039
"NGA","Tilapia",-0.156738205239081
"NGA","Pangas",-0.157205671499123
"NGA","Carp",-0.157673137759166
"NGA","Mullet",-0.158140604019208
"NGA","OFrshD",-0.15860807027925
"NGA","OCarp",-0.159075536539293
"NGA","OPelag",-0.159543002799335
"NGA","OMarn",-0.160010469059377
"NIC","jbeef",-0.22
"NIC","jpork",-0.07
"NIC","jlamb",-0.09
"NIC","jpoul",-0.07
"NIC","jmilk",-0.42
"NIC","jmaiz",-0.04
"NIC","jrice",-0.01
"NIC","jwhea",-0.45
"NIC","jbean",0.1864
"NIC","jchkp",0.1864
"NIC","jcowp",0.1864
"NIC","jlent",0.1864
"NIC","jpigp",0.1864
"NIC","jopul",0.1864
"NIC","jbana",0.25
"NIC","jplnt",0.25
"NIC","jsubf",0.25
"NIC","jtemf",0.25
"NIC","jvege",0.25
"NIC","jsugr",0.2
"NIC","jgrnd",0.1864
"NIC","jgdnt",0.1864
"NIC","jgdol",0.28
"NIC","jgdml",0.28
"NIC","jrpsd",0.16
"NIC","jrpnt",0.16
"NIC","jrpol",0.28
"NIC","jrpml",0.28
"NIC","jsoyb",0.16
"NIC","jsbnt",0.16
"NIC","jsbol",0.28
"NIC","jsbml",0.28
"NIC","jsnfl",0.16
"NIC","jsfnt",0.16
"NIC","jsfol",0.28
"NIC","jsfml",0.28
"NIC","jpalm",0.16
"NIC","jplol",0.28
"NIC","jpkrl",0.16
"NIC","jpkol",0.28
"NIC","jpkml",0.28
"NIC","jtols",0.16
"NIC","jtont",0.16
"NIC","jtool",0.28
"NIC","jtoml",0.28
"NIC","jcoco",0.25
"NIC","jcafe",0.25
"NIC","jcott",0.5169
"NIC","jteas",0.25
"NIC","jothr",0.1864
"NIC","Shrimp",-0.0978374564737469
"NIC","Crust",-0.0978374564737469
"NIC","Salmon",-0.0987723889938319
"NIC","Tuna",-0.099707321513917
"NIC","Cobswf",-0.100174787773959
"NIC","Eelstg",-0.100642254034001
"NIC","Tilapia",-0.101109720294044
"NIC","Pangas",-0.101577186554086
"NIC","Carp",-0.102044652814128
"NIC","Mullet",-0.102512119074171
"NIC","OFrshD",-0.102979585334213
"NIC","OCarp",-0.103447051594255
"NIC","OPelag",-0.103914517854298
"NIC","OMarn",-0.10438198411434
"NLD","jbeef",0.13197405604212
"NLD","jpork",0.01713498502693
"NLD","jlamb",0.14140443815786
"NLD","jpoul",0.40014588781909
"NLD","jeggs",0.00805424075428007
"NLD","jmilk",0.00859085347854993
"NLD","jbarl",7.15169784992753E-6
"NLD","jmaiz",7.69392840993532E-6
"NLD","jmill",0.58
"NLD","jrice",0.01071406139431
"NLD","jwhea",6.79887847621075E-6
"NLD","jocer",1.04671390899203E-5
"NLD","jpota",0.10451378489025
"NLD","jtemf",0.0698634573396599
"NLD","jsugc",0.00257735710249007
"NLD","jsugb",0.00257735710249007
"NLD","jsugr",0.00257735710249007
"NLD","jsugrc",0.00257735710249007
"NLD","jsugrb",0.00257735710249007
"NLD","jgdol",0.48
"NLD","jgdml",0.48
"NLD","jrpsd",0.000331113845019937
"NLD","jrpnt",0.000331113845019937
"NLD","jrpol",0.48
"NLD","jrpml",0.48
"NLD","jsoyb",0.000278732293869988
"NLD","jsbnt",0.000278732293869988
"NLD","jsbol",0.48
"NLD","jsbml",0.48
"NLD","jsnfl",0.000346721511260029
"NLD","jsfnt",0.000346721511260029
"NLD","jsfol",0.48
"NLD","jsfml",0.48
"NLD","jpalm",0.5
"NLD","jpkrl",0.5
"NLD","jpkol",0.48
"NLD","jpkml",0.48
"NLD","jtool",0.48
"NLD","jtoml",0.48
"NLD","Shrimp",-0.116536106875441
"NLD","Crust",-0.116536106875441
"NLD","Salmon",-0.117471039395525
"NLD","Tuna",-0.11840597191561
"NLD","Cobswf",-0.118873438175652
"NLD","Eelstg",-0.119340904435694
"NLD","Tilapia",-0.119808370695737
"NLD","Pangas",-0.120275836955779
"NLD","Carp",-0.120743303215821
"NLD","Mullet",-0.121210769475864
"NLD","OFrshD",-0.121678235735906
"NLD","OCarp",-0.122145701995948
"NLD","OPelag",-0.122613168255991
"NLD","OMarn",-0.123080634516033
"NOR","jbeef",0.9999
"NOR","jpork",0.9999
"NOR","jlamb",0.55897651711533
"NOR","jpoul",0.9999
"NOR","jeggs",0.9999
"NOR","jmilk",0.58434705500177
"NOR","jbarl",0.90959726719314
"NOR","jmill",0.58
"NOR","jwhea",0.79101100885031
"NOR","jocer",0.97651265483135
"NOR","jgdol",0.48
"NOR","jgdml",0.48
"NOR","jrpol",0.48
"NOR","jrpml",0.48
"NOR","jsbol",0.48
"NOR","jsbml",0.48
"NOR","jsfol",0.48
"NOR","jsfml",0.48
"NOR","jpalm",0.5
"NOR","jpkrl",0.5
"NOR","jpkol",0.48
"NOR","jpkml",0.48
"NOR","jtool",0.48
"NOR","jtoml",0.48
"NOR","Shrimp",-0.428940576708617
"NOR","Crust",-0.428940576708617
"NOR","Salmon",-0.430810441748787
"NOR","Tuna",-0.432680306788956
"NOR","Cobswf",-0.433615239309041
"NOR","Eelstg",-0.434550171829125
"NOR","Tilapia",-0.43548510434921
"NOR","Pangas",-0.436420036869295
"NOR","Carp",-0.437354969389379
"NOR","Mullet",-0.438289901909464
"NOR","OFrshD",-0.439224834429549
"NOR","OCarp",-0.440159766949633
"NOR","OPelag",-0.441094699469718
"NOR","OMarn",-0.442029631989803
"NPL","jbeef",-0.55
"NPL","jpork",-0.69
"NPL","jlamb",-0.55
"NPL","jpoul",-0.19
"NPL","jeggs",-0.1
"NPL","jmilk",-0.41
"NPL","jmaiz",-0.07
"NPL","jrice",0.1
"NPL","jwhea",-0.01
"NPL","jbean",0.1305
"NPL","jchkp",0.1305
"NPL","jcowp",0.1305
"NPL","jlent",0.1305
"NPL","jpigp",0.1305
"NPL","jopul",0.1305
"NPL","jbana",0.15
"NPL","jplnt",0.15
"NPL","jsubf",0.15
"NPL","jtemf",0.15
"NPL","jvege",0.2
"NPL","jsugr",0.3
"NPL","jgrnd",0.1305
"NPL","jgdnt",0.1305
"NPL","jgdol",-0.06
"NPL","jrpol",-0.06
"NPL","jsbol",-0.06
"NPL","jsfol",-0.06
"NPL","jplol",-0.06
"NPL","jpkol",-0.06
"NPL","jtool",-0.06
"NPL","jcoco",0.15
"NPL","jcafe",0.15
"NPL","jcott",0.3619
"NPL","jteas",0.15
"NPL","jothr",0.1305
"NPL","Shrimp",-0.00434420446528135
"NPL","Crust",-0.00434420446528135
"NPL","Salmon",-0.00527913698536595
"NPL","Tuna",-0.00621406950545064
"NPL","Cobswf",-0.00668153576549294
"NPL","Eelstg",-0.00714900202553535
"NPL","Tilapia",-0.00761646828557765
"NPL","Pangas",-0.00808393454561995
"NPL","Carp",-0.00855140080566225
"NPL","Mullet",-0.00901886706570464
"NPL","OFrshD",-0.00948633332574694
"NPL","OCarp",-0.00995379958578924
"NPL","OPelag",-0.0104212658458316
"NPL","OMarn",-0.0108887321058739
"NZL","jpoul",0.20990098727006
"NZL","jeggs",0.15194620253291
"NZL","jgdol",0.3
"NZL","jgdml",0.3
"NZL","jrpol",0.3
"NZL","jrpml",0.3
"NZL","jsbol",0.3
"NZL","jsbml",0.3
"NZL","jsfol",0.3
"NZL","jsfml",0.3
"NZL","jpkol",0.3
"NZL","jpkml",0.3
"NZL","jtool",0.3
"NZL","jtoml",0.3
"NZL","Shrimp",-0.181513917021324
"NZL","Crust",-0.181513917021324
"NZL","Salmon",-0.182448849541409
"NZL","Tuna",-0.183383782061494
"NZL","Cobswf",-0.183851248321536
"NZL","Eelstg",-0.184318714581578
"NZL","Tilapia",-0.184786180841621
"NZL","Pangas",-0.185253647101663
"NZL","Carp",-0.185721113361705
"NZL","Mullet",-0.186188579621748
"NZL","OFrshD",-0.18665604588179
"NZL","OCarp",-0.187123512141832
"NZL","OPelag",-0.187590978401875
"NZL","OMarn",-0.188058444661917
"OAO","jmaiz",-0.01
"OAO","jrice",-0.02
"OAO","jwhea",-0.01
"OAO","jbean",0.1119
"OAO","jchkp",0.1119
"OAO","jcowp",0.1119
"OAO","jlent",0.1119
"OAO","jpigp",0.1119
"OAO","jopul",0.1119
"OAO","jbana",0.15
"OAO","jplnt",0.15
"OAO","jsubf",0.15
"OAO","jtemf",0.15
"OAO","jvege",0.15
"OAO","jsugr",0.2
"OAO","jgrnd",0.1119
"OAO","jgdnt",0.1119
"OAO","jcoco",0.15
"OAO","jcafe",0.15
"OAO","jcott",0.3102
"OAO","jteas",0.15
"OAO","jothr",0.1119
"OAO","Shrimp",-0.181513917021324
"OAO","Crust",-0.181513917021324
"OAO","Salmon",-0.182448849541409
"OAO","Tuna",-0.183383782061494
"OAO","Cobswf",-0.183851248321536
"OAO","Eelstg",-0.184318714581578
"OAO","Tilapia",-0.184786180841621
"OAO","Pangas",-0.185253647101663
"OAO","Carp",-0.185721113361705
"OAO","Mullet",-0.186188579621748
"OAO","OFrshD",-0.18665604588179
"OAO","OCarp",-0.187123512141832
"OAO","OPelag",-0.187590978401875
"OAO","OMarn",-0.188058444661917
"OBN","jbeef",0.14
"OBN","jpork",0.1
"OBN","jlamb",0.06
"OBN","jpoul",0.21
"OBN","jeggs",0.44
"OBN","jmilk",0.29
"OBN","jwhea",0.02
"OBN","jgdol",-0.09
"OBN","jgdml",-0.09
"OBN","jrpol",-0.09
"OBN","jrpml",-0.09
"OBN","jsbol",-0.09
"OBN","jsbml",-0.09
"OBN","jsfol",-0.09
"OBN","jsfml",-0.09
"OBN","jplol",-0.09
"OBN","jpkol",-0.09
"OBN","jpkml",-0.09
"OBN","jtool",-0.09
"OBN","jtoml",-0.09
"OBN","Shrimp",-0.125885432076287
"OBN","Crust",-0.125885432076287
"OBN","Salmon",-0.126820364596372
"OBN","Tuna",-0.127755297116456
"OBN","Cobswf",-0.128222763376499
"OBN","Eelstg",-0.128690229636541
"OBN","Tilapia",-0.129157695896583
"OBN","Pangas",-0.129625162156626
"OBN","Carp",-0.130092628416668
"OBN","Mullet",-0.13056009467671
"OBN","OFrshD",-0.131027560936753
"OBN","OCarp",-0.131495027196795
"OBN","OPelag",-0.131962493456837
"OBN","OMarn",-0.13242995971688
"OIO","jmaiz",-0.01
"OIO","jrice",-0.02
"OIO","jwhea",-0.01
"OIO","jbean",0.1119
"OIO","jchkp",0.1119
"OIO","jcowp",0.1119
"OIO","jlent",0.1119
"OIO","jpigp",0.1119
"OIO","jopul",0.1119
"OIO","jbana",0.15
"OIO","jplnt",0.15
"OIO","jsubf",0.15
"OIO","jtemf",0.15
"OIO","jvege",0.15
"OIO","jsugr",0.2
"OIO","jgrnd",0.1119
"OIO","jgdnt",0.1119
"OIO","jcoco",0.15
"OIO","jcafe",0.15
"OIO","jcott",0.3102
"OIO","jteas",0.15
"OIO","jothr",0.1119
"OIO","Shrimp",-0.181513917021324
"OIO","Crust",-0.181513917021324
"OIO","Salmon",-0.182448849541409
"OIO","Tuna",-0.183383782061494
"OIO","Cobswf",-0.183851248321536
"OIO","Eelstg",-0.184318714581578
"OIO","Tilapia",-0.184786180841621
"OIO","Pangas",-0.185253647101663
"OIO","Carp",-0.185721113361705
"OIO","Mullet",-0.186188579621748
"OIO","OFrshD",-0.18665604588179
"OIO","OCarp",-0.187123512141832
"OIO","OPelag",-0.187590978401875
"OIO","OMarn",-0.188058444661917
"OPO","jmaiz",-0.01
"OPO","jrice",-0.02
"OPO","jwhea",-0.01
"OPO","jbean",0.1119
"OPO","jchkp",0.1119
"OPO","jcowp",0.1119
"OPO","jlent",0.1119
"OPO","jpigp",0.1119
"OPO","jopul",0.1119
"OPO","jbana",0.15
"OPO","jplnt",0.15
"OPO","jsubf",0.15
"OPO","jtemf",0.15
"OPO","jvege",0.15
"OPO","jsugr",0.2
"OPO","jgrnd",0.1119
"OPO","jgdnt",0.1119
"OPO","jcoco",0.15
"OPO","jcafe",0.15
"OPO","jcott",0.3102
"OPO","jteas",0.15
"OPO","jothr",0.1119
"OPO","Shrimp",-0.181513917021324
"OPO","Crust",-0.181513917021324
"OPO","Salmon",-0.182448849541409
"OPO","Tuna",-0.183383782061494
"OPO","Cobswf",-0.183851248321536
"OPO","Eelstg",-0.184318714581578
"OPO","Tilapia",-0.184786180841621
"OPO","Pangas",-0.185253647101663
"OPO","Carp",-0.185721113361705
"OPO","Mullet",-0.186188579621748
"OPO","OFrshD",-0.18665604588179
"OPO","OCarp",-0.187123512141832
"OPO","OPelag",-0.187590978401875
"OPO","OMarn",-0.188058444661917
"OSA","jbeef",0.15
"OSA","jpork",0.16
"OSA","jpoul",0.16
"OSA","jmilk",0.08
"OSA","jmaiz",-0.01
"OSA","jrice",-0.02
"OSA","jwhea",-0.01
"OSA","jbean",0.0895
"OSA","jchkp",0.0895
"OSA","jcowp",0.0895
"OSA","jlent",0.0895
"OSA","jpigp",0.0895
"OSA","jopul",0.0895
"OSA","jbana",0.12
"OSA","jplnt",0.12
"OSA","jsubf",0.12
"OSA","jtemf",0.12
"OSA","jvege",0.12
"OSA","jsugr",0.2
"OSA","jgrnd",0.0895
"OSA","jgdnt",0.0895
"OSA","jgdol",-0.01
"OSA","jgdml",-0.01
"OSA","jrpol",-0.01
"OSA","jrpml",-0.01
"OSA","jsbol",-0.01
"OSA","jsbml",-0.01
"OSA","jsfol",-0.01
"OSA","jsfml",-0.01
"OSA","jplol",-0.01
"OSA","jpkol",-0.01
"OSA","jpkml",-0.01
"OSA","jtool",-0.01
"OSA","jtoml",-0.01
"OSA","jcoco",0.12
"OSA","jcafe",0.12
"OSA","jcott",0.2481
"OSA","jteas",0.12
"OSA","jothr",0.0895
"OSA","Shrimp",-0.0510908304695143
"OSA","Crust",-0.0510908304695143
"OSA","Salmon",-0.0520257629895989
"OSA","Tuna",-0.0529606955096837
"OSA","Cobswf",-0.0534281617697259
"OSA","Eelstg",-0.0538956280297683
"OSA","Tilapia",-0.0543630942898106
"OSA","Pangas",-0.0548305605498529
"OSA","Carp",-0.0552980268098952
"OSA","Mullet",-0.0557654930699375
"OSA","OFrshD",-0.0562329593299799
"OSA","OCarp",-0.0567004255900222
"OSA","OPelag",-0.0571678918500646
"OSA","OMarn",-0.0576353581101069
"PAK","jbarl",0.26
"PAK","jmaiz",0.28
"PAK","jmill",0.26
"PAK","jrice",0.1
"PAK","jsorg",0.26
"PAK","jwhea",-0.26
"PAK","jocer",0.26
"PAK","jbean",0.0746
"PAK","jchkp",0.0746
"PAK","jcowp",0.0746
"PAK","jlent",0.0746
"PAK","jpigp",0.0746
"PAK","jopul",0.0746
"PAK","jbana",0.1
"PAK","jplnt",0.1
"PAK","jsubf",0.1
"PAK","jtemf",0.1
"PAK","jvege",0.1
"PAK","jsugr",0.3
"PAK","jgrnd",0.0746
"PAK","jgdnt",0.0746
"PAK","jgdol",0.33
"PAK","jrpol",0.33
"PAK","jsbol",0.33
"PAK","jsfol",0.33
"PAK","jplol",0.33
"PAK","jpkol",0.33
"PAK","jtool",0.33
"PAK","jcoco",0.1
"PAK","jcafe",0.1
"PAK","jcott",0.2068
"PAK","jteas",0.1
"PAK","jothr",0.0746
"PAK","Shrimp",-0.00434420446528135
"PAK","Crust",-0.00434420446528135
"PAK","Salmon",-0.00527913698536595
"PAK","Tuna",-0.00621406950545064
"PAK","Cobswf",-0.00668153576549294
"PAK","Eelstg",-0.00714900202553535
"PAK","Tilapia",-0.00761646828557765
"PAK","Pangas",-0.00808393454561995
"PAK","Carp",-0.00855140080566225
"PAK","Mullet",-0.00901886706570464
"PAK","OFrshD",-0.00948633332574694
"PAK","OCarp",-0.00995379958578924
"PAK","OPelag",-0.0104212658458316
"PAK","OMarn",-0.0108887321058739
"PAN","jbeef",-0.22
"PAN","jpork",-0.07
"PAN","jlamb",-0.09
"PAN","jpoul",-0.07
"PAN","jmilk",-0.42
"PAN","jmaiz",-0.04
"PAN","jrice",-0.01
"PAN","jwhea",-0.45
"PAN","jbean",0.1864
"PAN","jchkp",0.1864
"PAN","jcowp",0.1864
"PAN","jlent",0.1864
"PAN","jpigp",0.1864
"PAN","jopul",0.1864
"PAN","jbana",0.25
"PAN","jplnt",0.25
"PAN","jsubf",0.25
"PAN","jtemf",0.25
"PAN","jvege",0.25
"PAN","jsugr",0.2
"PAN","jgrnd",0.1864
"PAN","jgdnt",0.1864
"PAN","jgdol",0.28
"PAN","jgdml",0.28
"PAN","jrpsd",0.16
"PAN","jrpnt",0.16
"PAN","jrpol",0.28
"PAN","jrpml",0.28
"PAN","jsoyb",0.16
"PAN","jsbnt",0.16
"PAN","jsbol",0.28
"PAN","jsbml",0.28
"PAN","jsnfl",0.16
"PAN","jsfnt",0.16
"PAN","jsfol",0.28
"PAN","jsfml",0.28
"PAN","jpalm",0.16
"PAN","jplol",0.28
"PAN","jpkrl",0.16
"PAN","jpkol",0.28
"PAN","jpkml",0.28
"PAN","jtols",0.16
"PAN","jtont",0.16
"PAN","jtool",0.28
"PAN","jtoml",0.28
"PAN","jcoco",0.25
"PAN","jcafe",0.25
"PAN","jcott",0.5169
"PAN","jteas",0.25
"PAN","jothr",0.1864
"PAN","Shrimp",-0.0978374564737469
"PAN","Crust",-0.0978374564737469
"PAN","Salmon",-0.0987723889938319
"PAN","Tuna",-0.099707321513917
"PAN","Cobswf",-0.100174787773959
"PAN","Eelstg",-0.100642254034001
"PAN","Tilapia",-0.101109720294044
"PAN","Pangas",-0.101577186554086
"PAN","Carp",-0.102044652814128
"PAN","Mullet",-0.102512119074171
"PAN","OFrshD",-0.102979585334213
"PAN","OCarp",-0.103447051594255
"PAN","OPelag",-0.103914517854298
"PAN","OMarn",-0.10438198411434
"PER","jbeef",-0.22
"PER","jpork",-0.07
"PER","jlamb",-0.09
"PER","jpoul",-0.07
"PER","jmilk",-0.42
"PER","jmaiz",-0.04
"PER","jrice",-0.01
"PER","jwhea",-0.45
"PER","jbean",0.1864
"PER","jchkp",0.1864
"PER","jcowp",0.1864
"PER","jlent",0.1864
"PER","jpigp",0.1864
"PER","jopul",0.1864
"PER","jbana",0.25
"PER","jplnt",0.25
"PER","jsubf",0.25
"PER","jtemf",0.25
"PER","jvege",0.25
"PER","jsugr",0.2
"PER","jgrnd",0.1864
"PER","jgdnt",0.1864
"PER","jgdol",0.28
"PER","jgdml",0.28
"PER","jrpsd",0.16
"PER","jrpnt",0.16
"PER","jrpol",0.28
"PER","jrpml",0.28
"PER","jsoyb",0.16
"PER","jsbnt",0.16
"PER","jsbol",0.28
"PER","jsbml",0.28
"PER","jsnfl",0.16
"PER","jsfnt",0.16
"PER","jsfol",0.28
"PER","jsfml",0.28
"PER","jpalm",0.16
"PER","jplol",0.28
"PER","jpkrl",0.16
"PER","jpkol",0.28
"PER","jpkml",0.28
"PER","jtols",0.16
"PER","jtont",0.16
"PER","jtool",0.28
"PER","jtoml",0.28
"PER","jcoco",0.25
"PER","jcafe",0.25
"PER","jcott",0.5169
"PER","jteas",0.25
"PER","jothr",0.1864
"PER","Shrimp",-0.0884881312729009
"PER","Crust",-0.0884881312729009
"PER","Salmon",-0.089423063792985
"PER","Tuna",-0.09035799631307
"PER","Cobswf",-0.0908254625731119
"PER","Eelstg",-0.091292928833155
"PER","Tilapia",-0.0917603950931969
"PER","Pangas",-0.092227861353239
"PER","Carp",-0.0926953276132819
"PER","Mullet",-0.093162793873324
"PER","OFrshD",-0.093630260133366
"PER","OCarp",-0.094097726393409
"PER","OPelag",-0.094565192653451
"PER","OMarn",-0.0950326589134929
"PHL","jbeef",0.25
"PHL","jpork",0.3
"PHL","jpoul",0.25
"PHL","jbarl",0.32
"PHL","jmaiz",0.6
"PHL","jmill",0.32
"PHL","jrice",0.27
"PHL","jsorg",0.32
"PHL","jwhea",-0.17
"PHL","jocer",0.32
"PHL","jbean",0.1268
"PHL","jchkp",0.1268
"PHL","jcowp",0.1268
